行政區,土地面積,建物總面積,屋齡,樓層,總樓層,用途,房數,廳數,衛數,電梯,車位類別,交易日期,經度,緯度,總價
西屯區,11.87,121.72,0.421637679,5,15,商,2,1,1,1,坡道平面,2019/4/29,120.63536599999999,24.17671,976
北區,2.86,38.17,19.20915556,13,20,住,1,1,1,1,無,2018/8/31,120.671653,24.173351,120
北區,33.07,304.38,1.130755594,8,14,商,4,2,4,1,坡道平面,2017/11/30,120.68466200000002,24.164867,2526
北屯區,14.84,151.53,25.40503912,4,10,住,3,2,2,1,坡道平面,2019/11/25,120.68508999999999,24.17446,830
西區,20.96,121.27,29.33393567,2,7,住,3,2,2,1,無,2018/12/28,120.677876,24.137667,480
北屯區,16.3,100.28,23.96763794,3,9,住,3,2,2,1,無,2018/4/14,120.69086499999999,24.17922,380
西區,5.33,48.1,20.06338255,6,14,住,1,1,1,1,無,2016/9/21,120.65348600000002,24.153458999999998,238
西區,3.2,30.59,22.95735025,5,13,住,1,0,1,1,無,2017/6/28,120.653176,24.150642,170
南屯區,15.32,112.91,23.84990794,5,9,住,3,1,1,1,坡道平面,2017/9/30,120.65203799999999,24.153365,612
北區,4.95,38.09,23.10793514,6,9,住,1,1,1,1,無,2018/2/21,120.673447,24.146056,168
西屯區,8.51,75.38,11.12685408,12,12,住,1,1,1,1,無,2019/1/7,120.648726,24.162115,580
北屯區,8.64,100.28,26.19355634,6,16,住,3,2,2,1,無,2019/12/4,120.665049,24.18719,540
北區,29.0,101.28,34.47846294,3,5,住,3,2,2,0,無,2017/6/21,120.664809,24.160167,475
西屯區,13.71,136.69,0.906247219,19,22,住,2,2,2,1,坡道平面,2019/3/30,120.610251,24.194333,1130
北屯區,18.75,142.54,20.73143186,6,9,住,3,2,1,1,坡道平面,2019/7/24,120.668676,24.186874,700
北區,3.2,38.44,24.38653771,7,11,住,1,0,1,1,無,2018/11/16,120.675312,24.154931,150
南屯區,34.71,276.26,3.085621197,3,18,住,3,2,2,1,坡道平面,2018/2/22,120.650277,24.135401,2398
南區,19.18,120.84,24.15929143,10,12,住,3,2,2,1,無,2018/9/14,120.66854099999999,24.11295,488
北屯區,22.52,56.98,32.07458059,1,5,住,3,2,3,0,無,2017/4/8,120.684293,24.174205,350
南屯區,15.37,109.37,24.48510236,5,16,住,3,2,2,1,坡道機械,2019/3/1,120.61816200000001,24.158269,520
西屯區,4.23,32.32,23.38446375,5,6,住,1,0,1,1,無,2019/3/30,120.65011000000001,24.17115,206
南區,21.39,196.47,2.7433828210000004,18,20,住,3,2,2,1,坡道平面,2018/9/18,120.65629299999999,24.112614999999998,1200
北屯區,19.22,196.08,3.129427709,14,15,商,3,2,2,1,坡道平面,2018/9/29,120.720325,24.175056,1320
西屯區,14.02,190.24,19.29950649,13,14,住,3,2,2,1,坡道平面,2019/7/12,120.66136499999999,24.16574,1150
西區,25.97,74.87,36.63045785,1,5,住,3,2,1,0,無,2019/3/3,120.666679,24.129994,350
北屯區,11.0,122.43,22.77391048,6,14,住,3,2,2,1,坡道機械,2018/1/16,120.698044,24.164573999999998,568
南區,5.11,117.47,11.38969315,4,32,住,3,2,2,1,坡道機械,2017/11/11,120.654048,24.121731,580
西屯區,22.4,131.05,22.81497909,3,7,住,3,2,2,1,坡道機械,2016/11/28,120.638954,24.180007,680
北區,29.01,87.84,36.54010692,1,5,住,3,2,2,0,無,2017/7/3,120.67099499999999,24.156257,150
南區,32.71,188.74,28.06902264,4,7,住,4,2,2,1,升降機械,2019/7/28,120.659349,24.117138,770
北屯區,9.24,94.14,6.154814952000001,3,22,住,2,2,2,1,無,2019/9/20,120.697477,24.171067999999998,666
西區,5.03,39.67,24.05798887,3,8,住,1,0,1,1,升降機械,2018/6/27,120.665205,24.152381,261
南區,16.09,156.67,22.56582955,5,12,住,4,2,2,1,無,2017/7/23,120.673996,24.128785999999998,595
北區,24.58,94.43,36.55379645,3,5,住,3,2,1,0,無,2019/4/15,120.686971,24.165517,397
北屯區,17.77,109.91,23.06139072,3,8,住,3,2,2,1,坡道平面,2017/1/4,120.66247,24.199601,456
北區,16.89,145.43,19.63079324,12,14,住,2,2,2,1,坡道機械,2019/4/3,120.69091599999999,24.158404,788
南區,21.64,151.56,20.12087859,3,9,住,4,2,2,1,無,2019/5/3,120.657494,24.125214,720
西屯區,22.99,127.86,21.32829558,7,7,住,3,2,2,1,坡道機械,2017/5/31,120.662747,24.168057,557
北區,17.66,152.96,21.684223499999998,8,15,住,3,2,2,1,坡道機械,2016/12/31,120.66625900000001,24.155670999999998,1158
南屯區,23.25,134.61,29.01086265,6,7,住,3,1,2,1,坡道機械,2019/11/9,120.647699,24.153369,925
西區,30.97,186.7,24.18940841,4,12,住,4,2,3,1,坡道平面,2019/6/5,120.662201,24.158286999999998,1080
南區,21.49,145.25,0.08487511699999999,2,12,住,3,2,2,1,坡道平面,2019/4/25,120.651338,24.107638,831
南屯區,15.18,124.23,24.14560189,10,13,住,3,2,2,1,坡道機械,2019/4/14,120.634525,24.159464,780
北區,6.46,41.5,27.12444472,6,6,住,1,0,1,1,無,2018/10/6,120.66894099999999,24.165714,195
北屯區,32.07,180.35,0.8651786140000001,7,10,住,3,1,2,1,坡道平面,2017/8/5,120.691202,24.166779000000002,1280
南屯區,37.97,250.95,1.0102876859999999,9,15,住,4,2,2,1,坡道平面,2017/8/30,120.584166,24.167175,1528
西屯區,3.35,20.08,28.63850729,4,5,住,1,0,1,1,無,2018/1/12,120.64003559999999,24.18146845,125
西屯區,15.35,102.05,25.53372075,14,14,住,3,2,2,1,升降平面,2018/12/27,120.640129,24.172013,750
大里區,31.02,223.1,5.826266111,2,14,住,3,2,2,1,坡道平面,2018/9/3,120.67446699999999,24.116129,1080
西區,17.23,99.6,20.944988600000002,3,8,住,2,2,1,1,無,2016/11/14,120.65793400000001,24.143941,588
北屯區,20.76,182.08,2.705052123,8,15,住,2,2,2,1,坡道平面,2017/12/26,120.713798,24.166103,850
西屯區,22.63,211.12,25.93071726,6,8,住,5,2,2,1,升降機械,2016/9/26,120.64862099999999,24.171506,980
北屯區,4.42,46.36,23.93752096,12,17,商,1,0,1,1,無,2018/11/29,120.681357,24.176145,232
南區,13.95,136.71,24.47415074,12,14,住,4,2,2,1,坡道機械,2018/12/27,120.671599,24.115971,530
南屯區,12.57,162.16,20.77250046,16,22,住,4,2,2,1,無,2019/8/22,120.63348899999998,24.153454,1050
北屯區,4.16,48.98,20.6711979,14,14,住,1,1,1,1,無,2017/2/6,120.683617,24.176601,250
南區,19.44,174.55,2.431261422,6,15,住,3,2,2,1,坡道平面,2018/4/11,120.65333899999999,24.108076999999998,1090
西區,4.57,36.17,27.233960999999997,7,12,住,1,1,1,1,無,2016/10/29,120.662679,24.163032,158
北屯區,26.54,150.31,8.701068467999999,3,10,住,3,2,2,1,坡道平面,2017/4/5,120.702673,24.1722,930
中區,3.86,74.91,22.17157094,20,28,住,2,0,2,1,無,2019/4/4,120.674124,24.143335999999998,312
北屯區,20.91,183.64,2.392930724,12,15,住,3,2,2,1,坡道平面,2017/9/3,120.713798,24.166103,1050
北屯區,22.75,141.86,23.23114095,6,7,住,3,2,2,1,無,2017/2/1,120.69204599999999,24.179154,550
北區,15.85,189.07,0.213556747,19,22,商,3,2,2,1,坡道平面,2019/7/30,120.69211899999999,24.157736,1339
北區,2.53,25.95,22.53023676,10,12,住,1,0,1,1,無,2017/11/28,120.67401699999999,24.163098,155
北屯區,7.11,89.63,26.85339192,8,12,住,3,2,2,1,無,2019/8/31,120.6864,24.181244,480
東區,14.12,123.39,4.993942381,4,10,商,2,1,2,1,坡道平面,2018/2/3,120.702168,24.143021,580
南區,13.56,92.56,18.71085649,4,12,住,3,2,1,1,坡道機械,2017/6/16,120.664896,24.116409,465
南區,26.25,82.14,50.37201311,3,4,住,3,1,1,0,無,2019/3/27,120.679395,24.128923999999998,255
西屯區,90.62,500.85,0.199867212,10,12,住,6,4,4,1,坡道平面,2016/12/1,120.629228,24.205531,2488
南屯區,18.76,161.19,21.60482419,5,18,住,4,2,2,1,坡道機械,2018/1/19,120.634525,24.159464,1080
西屯區,10.74,104.11,0.18343976899999997,12,22,商,2,2,1,1,坡道機械,2017/10/6,120.63491,24.176417999999998,1000
北屯區,2.36,32.71,22.02098606,5,24,住,1,1,1,1,無,2017/12/1,120.697477,24.171067999999998,122
北屯區,20.21,241.21,24.52890888,6,19,住,4,2,2,1,坡道平面,2019/3/18,120.680764,24.176323,1123
南區,69.34,920.06,21.60208629,6,18,商,29,0,29,1,無,2017/3/30,120.673996,24.128785999999998,2800
東區,23.08,196.41,11.59777408,3,15,商,3,1,2,1,坡道平面,2018/4/28,120.700993,24.145861,830
西屯區,5.15,34.19,11.81680664,5,7,住,1,0,1,1,無,2019/11/25,120.647195,24.183329999999998,288
南區,21.46,176.66,2.0342649059999998,14,24,住,3,2,2,1,坡道平面,2019/2/26,120.68382,24.11895,1288
西屯區,29.08,139.19,20.47954441,1,12,住,3,1,1,1,無,2016/12/7,120.610221,24.193663,480
南區,23.15,123.56,0.36414163200000005,7,12,住,2,1,1,1,坡道平面,2018/7/6,120.648051,24.112867,855
南屯區,25.57,156.12,0.438065121,7,12,住,3,2,2,1,坡道平面,2017/3/26,120.616653,24.155435999999998,988
北屯區,13.95,89.56,25.32563981,2,7,住,2,1,1,1,升降機械,2019/6/27,120.690074,24.16662,430
北區,4.58,49.76,10.3164336,12,17,住,1,1,1,1,無,2019/3/24,120.680178,24.162869,350
南區,13.56,92.56,18.55479579,12,12,住,2,2,1,1,坡道機械,2017/4/20,120.66503600000001,24.115673,386
西屯區,20.23,127.97,22.91901956,3,9,住,3,2,2,1,坡道機械,2019/8/21,120.649303,24.160919,926
北區,30.99,138.08,37.19172878,7,7,住,3,2,2,1,無,2017/4/9,120.665374,24.159243,570
南區,11.83,131.2,15.32680343,13,14,住,3,2,2,1,坡道平面,2017/3/25,120.65603700000001,24.11889,662
北區,3.81,34.71,23.55695189,6,13,住,1,0,1,1,無,2018/9/27,120.669946,24.162554,158
北區,7.89,40.92,24.39201353,2,7,住,1,0,1,1,無,2018/1/24,120.687009,24.159248,200
北區,21.38,86.99,34.05956317,3,12,住,3,2,1,1,無,2019/4/14,120.69091599999999,24.158404,460
南區,13.63,161.04,22.29477676,10,17,商,4,2,2,1,坡道平面,2017/7/8,120.67030600000001,24.111283,575
南屯區,73.08,229.03,2.2396079319999997,3,12,住,3,2,2,1,坡道平面,2019/9/2,120.62444599999999,24.150653,2398
西屯區,13.96,97.17,25.97452378,3,6,住,2,2,1,1,升降機械,2019/1/27,120.65911899999999,24.163367,426
南屯區,8.19,23.2,36.65509901,2,5,住,2,1,1,0,無,2018/8/25,120.625772,24.118144,14
西區,30.61,198.02,0.9500537309999999,7,11,商,3,2,2,1,坡道平面,2019/3/16,120.662471,24.146885,1761
北區,3.68,29.33,22.89164049,7,16,住,1,0,1,1,無,2017/11/4,120.699026,24.153876999999998,122
大里區,21.6,84.12,35.21769783,4,5,住,3,2,2,0,無,2018/1/18,120.683116,24.114160000000002,0
西屯區,16.13,155.6,4.440885165,10,21,住,3,2,2,1,坡道機械,2019/4/23,120.609973,24.192242,1100
南屯區,16.65,93.62,25.84858005,7,7,住,2,2,2,1,無,2018/10/1,120.613046,24.149114,446
西區,16.75,189.87,12.52044874,4,14,商,4,2,2,1,坡道機械,2018/9/29,120.662201,24.158286999999998,1435
南屯區,11.97,119.7,22.96282607,6,13,住,3,2,2,1,坡道機械,2019/11/5,120.631992,24.148267999999998,688
北屯區,23.29,142.8,4.495643305,11,12,住,3,2,2,1,坡道平面,2019/4/21,120.69095,24.183541,1059
北屯區,20.9,125.59,24.64390097,6,13,住,3,2,2,1,坡道機械,2018/4/23,120.686691,24.180332999999997,594
西屯區,7.11,93.06,6.614783329,15,24,住,2,2,1,1,坡道平面,2017/7/1,120.609973,24.192242,720
北屯區,25.76,178.51,1.839873509,2,12,住,3,2,2,1,坡道平面,2017/9/5,120.72373999999999,24.162658,810
北區,10.25,101.24,13.99891853,1,14,住,3,2,2,1,無,2018/9/3,120.68466200000002,24.164867,569
西屯區,3.54,38.38,24.96423609,3,12,住,1,0,1,1,無,2019/4/26,120.64819399999999,24.171634,180
南屯區,18.21,119.63,24.36189655,4,7,住,3,2,2,1,坡道機械,2018/1/7,120.652266,24.138331,558
北屯區,19.05,173.86,8.963907541000001,12,15,住,4,2,2,1,坡道平面,2017/7/8,120.71141100000001,24.177517,850
西區,9.42,104.3,10.89960779,5,14,住,2,2,1,1,坡道機械,2018/5/29,120.65526100000001,24.135203,730
北屯區,15.2,154.0,3.266323059,14,14,商,3,2,2,1,坡道機械,2018/11/18,120.720325,24.175056,992
西區,3.88,41.0,21.17497279,7,14,商,1,1,1,1,無,2017/11/1,120.661162,24.132867,250
西區,4.3,42.63,23.12162467,7,13,住,1,1,1,1,無,2017/11/7,120.662471,24.146885,150
北屯區,19.32,212.28,2.297103979,7,15,商,4,2,2,1,坡道平面,2017/7/16,120.68567,24.196404,1170
大里區,21.98,90.4,25.87322122,4,7,住,3,2,2,1,無,2018/4/14,120.67516,24.112138,420
南區,10.63,115.8,24.94233283,11,12,住,3,2,2,1,升降機械,2019/12/17,120.655758,24.115095,656
北屯區,18.5,137.15,26.50567773,5,13,住,3,2,2,1,坡道機械,2019/5/5,120.72401200000002,24.177572,520
北區,14.66,97.75,19.09963928,3,12,住,2,2,1,1,坡道平面,2018/7/30,120.6754,24.166415,720
北屯區,22.36,136.89,27.50501379,8,10,住,3,2,2,1,坡道機械,2019/1/8,120.71207,24.173499,600
西屯區,13.47,133.56,0.900771405,15,22,住,2,2,2,1,坡道平面,2019/3/28,120.610251,24.194333,1080
西區,8.6,106.43,8.947480099,10,13,住,1,1,1,1,坡道平面,2019/7/24,120.66633999999999,24.141701,1145
南屯區,26.02,351.31,23.52683491,14,18,住,4,2,3,1,坡道機械,2017/10/16,120.65215800000001,24.156236,2000
北區,10.73,136.18,19.06404649,11,20,住,3,2,2,1,坡道機械,2018/7/9,120.671653,24.173351,785
東區,24.25,164.69,1.371691411,8,14,住,3,2,2,1,坡道平面,2017/12/2,120.70083899999999,24.125064000000002,825
北屯區,21.04,192.56,2.351862119,13,14,住,3,2,2,1,坡道平面,2017/12/30,120.740504,24.161138,1125
大里區,21.71,207.02,4.591470051,13,15,商,4,2,2,1,坡道平面,2018/12/16,120.684684,24.107704000000002,1156
西屯區,55.0,251.13,26.09772959,5,6,住,4,2,2,1,升降平面,2019/8/31,120.65525900000002,24.167092,960
北屯區,18.57,111.06,25.44336982,7,7,住,5,2,4,1,坡道機械,2018/3/13,120.679381,24.173921,620
東區,24.56,111.78,24.98066353,3,6,住,3,2,2,1,無,2017/9/12,120.69373799999998,24.126079999999998,330
北屯區,16.1,181.25,25.71989842,10,10,住,3,2,2,1,升降機械,2019/9/3,120.68478200000001,24.169644,900
北屯區,4.92,34.57,25.04363539,13,14,住,1,1,1,1,無,2017/6/14,120.697061,24.166584,150
北屯區,33.55,171.59,0.8104204740000001,3,12,住,3,2,2,1,坡道平面,2018/9/30,120.71141100000001,24.177517,980
南區,18.16,128.04,0.131419536,12,12,住,2,2,2,1,坡道平面,2019/5/12,120.651338,24.107638,720
西區,20.3,83.43,39.79821625,5,5,住,3,2,1,0,無,2018/8/8,120.67147299999999,24.146345999999998,310
大里區,11.54,114.07,13.17480852,8,10,商,3,2,1,1,坡道平面,2018/5/17,120.67598400000001,24.11647,645
西屯區,14.45,137.23,25.30373656,7,14,住,3,2,2,1,無,2019/1/23,120.668644,24.175972,688
西屯區,20.23,138.7,12.30141618,2,10,住,3,2,2,1,坡道平面,2017/2/15,120.638645,24.171764000000003,1000
北屯區,6.74,53.88,25.85953168,4,12,住,1,1,1,1,無,2019/1/5,120.66773899999998,24.188953,258
北屯區,15.3,146.42,20.60001232,4,14,住,3,2,2,1,坡道機械,2019/1/15,120.68631200000002,24.181376999999998,755
南屯區,19.47,139.98,6.926904727999999,7,12,住,3,2,2,1,坡道平面,2018/7/1,120.613046,24.149114,835
西區,19.94,204.67,10.69700268,14,15,住,4,2,2,1,坡道平面,2018/3/16,120.65526100000001,24.135203,1540
北屯區,27.47,106.28,33.56126409,4,5,住,3,2,2,0,無,2019/11/5,120.679381,24.173921,482
中區,11.74,58.22,36.86865576,3,6,住,2,2,2,1,無,2018/9/29,120.6812,24.141651,135
南屯區,20.68,158.66,24.83555446,6,16,住,3,2,2,1,無,2020/1/20,120.63466899999999,24.143612,780
大里區,15.47,145.94,14.36579807,11,14,商,3,2,2,1,坡道平面,2018/10/23,120.686205,24.103066000000002,810
西屯區,8.02,142.02,12.29594037,5,28,住,3,2,2,1,坡道平面,2019/3/1,120.637185,24.161314,1250
北屯區,17.07,212.42,0.09856465199999999,6,28,商,4,2,2,1,坡道平面,2017/5/26,120.697477,24.171067999999998,1480
北屯區,21.17,177.56,20.50144767,16,16,住,4,2,2,1,坡道平面,2018/1/21,120.686443,24.181455,860
北屯區,7.23,66.81,23.94025887,4,16,住,2,2,1,1,無,2019/7/23,120.692218,24.175660999999998,400
西區,28.82,74.95,33.71184898,1,5,住,3,2,2,0,無,2017/3/9,120.6675,24.148139,677
大里區,28.29,228.69,2.68041096,3,18,住,3,2,2,1,坡道平面,2018/10/3,120.67446699999999,24.116129,1736
北屯區,17.15,119.02,5.17738215,6,14,住,2,2,1,1,坡道機械,2019/11/27,120.72429,24.166522,678
南屯區,2.88,35.46,24.67401795,14,14,住,1,0,1,1,無,2019/9/15,120.62423999999999,24.145305,182
西屯區,30.25,342.76,0.544843494,8,25,住,4,2,3,1,坡道平面,2016/11/17,120.61137099999999,24.191810999999998,2055
西屯區,5.15,34.19,11.38147943,6,7,住,1,0,1,1,無,2019/6/19,120.647195,24.183329999999998,288
西屯區,6.56,78.72,8.243837998,10,24,住,2,2,1,1,坡道機械,2019/2/16,120.609973,24.192242,646
南區,11.64,129.39,16.48220018,5,14,住,2,2,2,1,坡道平面,2018/5/21,120.65603700000001,24.11889,650
中區,3.2,19.7,35.54077086,6,10,住,1,0,1,1,無,2017/9/11,120.67783999999999,24.146457,45
南區,29.51,187.09,0.7145937290000001,5,15,住,4,2,2,1,坡道平面,2017/7/2,120.661061,24.111415,1258
西屯區,40.17,177.94,28.47149497,5,5,住,7,0,7,0,無,2017/12/9,120.650544,24.176545,840
南屯區,28.91,184.21,0.02737907,5,15,住,3,2,2,1,坡道平面,2016/9/5,120.584166,24.167175,1312
西屯區,5.86,65.84,12.10976269,10,14,住,1,1,1,1,坡道機械,2019/1/3,120.65041399999998,24.162748999999998,480
西屯區,9.61,118.18,20.59727441,6,14,住,3,2,2,1,坡道機械,2016/12/13,120.64674099999999,24.170869,656
西區,34.0,135.27,28.65767264,3,5,住,3,2,2,0,一樓平面,2016/10/21,120.661009,24.151872,700
南區,52.28,470.42,25.59943052,3,12,住,20,1,21,1,坡道機械,2018/11/7,120.674425,24.12862,2800
南屯區,15.24,165.35,21.13116628,4,14,住,4,2,1,1,坡道機械,2017/1/14,120.624711,24.151926,940
西屯區,30.72,308.18,4.501119119,8,11,住,3,2,3,1,坡道平面,2016/7/17,120.593303,24.182435,1500
北屯區,22.62,217.77,1.259437223,10,15,商,4,2,2,1,坡道平面,2017/5/23,120.686004,24.195103,1065
西屯區,17.13,278.37,4.394340746,13,24,住,4,3,2,1,坡道平面,2017/10/25,120.634606,24.172937,1800
西屯區,7.6,89.1,9.601839874,3,12,住,1,1,1,1,坡道平面,2017/6/29,120.64716100000001,24.155746,640
大里區,26.35,155.02,24.12917445,9,11,住,3,2,2,1,坡道平面,2018/7/18,120.69158700000001,24.103622,605
南區,11.44,82.67,24.80543748,9,12,住,3,2,1,1,無,2018/9/15,120.646561,24.112468,410
東區,23.51,157.21,3.7509326,10,14,住,3,2,2,1,坡道平面,2018/3/21,120.69460500000001,24.135960999999998,950
北區,34.07,89.74,37.86799181,4,5,住,3,2,2,0,無,2019/6/17,120.674572,24.156245000000002,435
北屯區,4.17,43.58,22.41250676,4,17,商,1,0,1,1,無,2017/5/21,120.681357,24.176145,206
北屯區,8.0,112.22,0.09856465199999999,13,28,商,2,2,1,1,坡道平面,2017/5/26,120.697477,24.171067999999998,617
西屯區,10.16,157.89,0.11225418699999999,14,27,商,3,2,2,1,坡道平面,2017/7/4,120.624073,24.15521,1400
南屯區,27.53,269.61,1.754998391,6,21,住,4,2,3,1,坡道平面,2018/9/17,120.647075,24.155469,2728
北屯區,17.94,184.46,3.712601901,11,15,住,4,2,2,1,坡道機械,2018/7/14,120.721672,24.175619,870
中區,1.65,32.77,20.86832721,5,19,商,2,0,2,1,無,2017/4/2,120.67783999999999,24.146457,100
南區,25.74,144.49,21.05450488,3,13,住,4,2,2,1,坡道平面,2017/10/24,120.648996,24.113644,605
南區,6.46,38.53,19.26117579,1,12,商,1,1,1,1,無,2018/1/3,120.664896,24.116409,335
北區,15.18,164.03,8.599765909,4,12,住,2,2,1,1,坡道平面,2018/4/9,120.675568,24.155367000000002,899
北區,17.3,85.92,25.02994586,5,7,住,3,2,2,1,無,2018/9/15,120.702127,24.158895,400
西屯區,27.28,95.92,29.98281963,2,5,住,4,0,4,0,無,2018/7/13,120.64434399999999,24.181291,475
北屯區,20.85,160.61,0.94184001,5,14,住,3,2,2,1,坡道平面,2017/7/22,120.706928,24.167439,839
南區,16.5,71.43,26.31128634,5,5,住,3,2,2,0,無,2016/11/17,120.674249,24.12754,300
大里區,17.34,142.81,11.61420152,7,15,住,3,2,2,1,坡道平面,2017/7/12,120.693577,24.113008999999998,790
北屯區,15.06,106.18,28.44137799,2,14,住,2,1,1,1,坡道平面,2019/7/20,120.681996,24.189615,525
北區,6.35,75.91,23.29958863,3,14,住,2,1,1,1,升降機械,2019/5/29,120.67114299999999,24.17322,415
南區,22.15,111.73,27.47763472,2,7,住,3,2,2,1,無,2019/11/18,120.66346000000001,24.112320999999998,520
北屯區,12.55,162.64,0.18343976899999997,13,28,商,2,2,2,1,坡道平面,2017/6/26,120.697477,24.171067999999998,1025
北區,10.27,57.88,21.20782768,1,6,住,2,1,1,1,無,2018/9/7,120.679452,24.151216,240
大里區,24.03,123.48,1.8645146719999999,6,11,住,2,2,1,1,坡道機械,2017/2/10,120.68831200000001,24.095133999999998,625
北屯區,17.69,133.0,27.01766634,4,7,住,3,2,2,1,升降機械,2019/8/24,120.67128000000001,24.178379,560
西屯區,10.23,30.52,34.16360363,3,5,住,2,2,1,0,無,2017/11/29,120.662246,24.172685,210
南屯區,28.95,165.99,0.123205815,7,9,住,3,2,2,1,坡道平面,2018/11/9,120.630844,24.140069,1293
北屯區,27.14,266.19,27.23669891,3,16,住,4,2,2,1,無,2019/4/5,120.664282,24.185928,1035
西屯區,12.32,139.27,21.7636228,8,21,住,3,2,2,1,無,2019/8/27,120.648726,24.162115,850
東區,2.74,25.32,35.69409365,10,12,住,1,0,1,1,無,2019/6/11,120.68920700000001,24.140045,120
西區,22.79,144.16,24.91769167,8,8,住,3,2,2,1,坡道機械,2019/4/9,120.655258,24.141161,780
南區,20.51,180.84,1.089686989,9,22,住,3,2,2,1,坡道平面,2017/10/16,120.655758,24.115095,1066
北區,3.75,29.94,24.30987632,15,16,住,1,0,1,1,無,2019/4/6,120.699026,24.153876999999998,122
西屯區,16.55,190.86,12.25487176,2,15,住,4,2,2,1,坡道平面,2019/3/22,120.65255900000001,24.173977999999998,1300
南區,8.31,107.22,20.68762534,10,14,住,3,2,2,1,無,2019/10/17,120.658266,24.117993,630
東區,24.08,130.97,2.839209566,4,10,住,2,1,1,1,坡道平面,2018/9/1,120.69406799999999,24.136465,800
